"STATION","NAME","DATE","TMAX"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-02","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-03","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-04","58"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-05","56"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-06","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-07","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-08","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-09","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-10","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-11","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-12","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-13","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-14","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-15","55"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-16","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-17","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-18","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-19","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-20","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-21","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-22","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-23","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-24","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-25","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-26","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-27","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-28","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-02-29","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-01","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-02","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-03","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-04","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-05","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-06","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-07","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-08","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-09","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-10","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-11","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-12","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-13","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-14","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-15","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-16","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-17","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-18","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-19","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-20","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-21","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-22","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-23","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-24","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-25","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-26","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-27","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-28","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-29","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-30","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-03-31","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-01","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-02","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-03","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-04","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-05","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-06","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-07","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-08","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-09","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-10","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-11","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-12","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-13","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-14","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-15","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-16","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-17","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-18","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-19","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-20","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-21","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-22","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-23","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-24","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-25","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-26","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-27","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-28","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-29","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-04-30","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-01","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-02","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-03","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-04","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-05","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-06","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-07","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-08","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-09","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-10","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-11","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-12","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-13","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-14","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-15","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-16","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-17","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-18","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-19","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-20","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-21","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-22","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-23","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-24","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-25","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-26","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-27","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-28","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-29","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-30","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-05-31","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-01","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-02","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-03","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-04","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-05","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-06","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-07","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-08","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-09","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-10","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-11","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-12","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-13","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-14","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-15","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-16","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-17","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-18","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-19","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-20","114"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-21","115"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-22","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-23","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-24","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-25","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-26","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-27","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-28","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-29","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-06-30","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-01","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-02","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-03","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-04","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-05","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-06","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-07","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-08","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-09","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-10","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-11","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-12","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-13","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-14","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-15","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-16","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-17","110"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-18","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-19","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-20","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-21","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-22","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-23","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-24","111"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-25","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-26","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-27","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-28","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-29","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-30","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-07-31","112"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-01","113"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-02","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-03","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-04","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-05","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-06","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-07","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-08","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-09","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-10","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-11","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-12","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-13","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-14","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-15","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-16","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-17","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-18","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-19","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-20","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-21","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-22","107"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-23","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-24","109"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-25","104"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-26","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-27","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-28","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-29","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-30","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-08-31","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-01","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-02","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-03","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-04","105"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-05","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-06","108"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-07","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-08","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-09","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-10","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-11","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-12","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-13","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-14","103"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-15","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-16","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-17","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-18","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-19","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-20","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-21","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-22","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-23","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-24","106"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-25","102"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-26","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-27","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-28","101"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-29","99"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-09-30","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-01","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-02","100"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-03","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-04","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-05","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-06","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-07","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-08","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-09","98"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-10","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-11","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-12","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-13","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-14","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-15","90"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-16","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-17","95"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-18","96"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-19","97"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-20","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-21","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-22","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-23","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-24","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-25","89"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-26","91"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-27","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-28","93"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-29","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-30","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-10-31","92"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-01","94"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-02","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-03","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-04","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-05","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-06","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-07","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-08","81"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-09","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-10","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-11","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-12","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-13","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-14","85"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-15","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-16","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-17","87"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-18","88"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-19","86"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-20","83"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-21","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-22","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-23","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-24","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-25","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-26","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-27","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-28","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-29","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-11-30","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-01","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-02","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-03","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-04","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-05","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-06","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-07","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-08","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-09","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-10","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-11","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-12","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-13","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-14","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-15","53"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-16","56"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-17","68"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-18","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-19","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-20","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-21","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-22","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-23","58"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-24","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-25","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-26","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-27","51"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-28","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-29","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-30","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2008-12-31","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-01","70"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-02","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-03","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-04","56"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-05","58"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-06","59"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-07","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-08","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-09","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-10","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-11","69"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-12","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-13","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-14","74"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-15","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-16","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-17","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-18","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-19","79"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-20","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-21","80"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-22","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-23","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-24","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-25","71"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-26","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-27","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-28","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-29","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-30","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-01-31","75"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-01","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-02","77"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-03","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-04","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-05","82"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-06","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-07","72"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-08","60"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-09","62"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-10","57"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-11","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-12","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-13","63"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-14","61"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-15","65"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-16","66"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-17","64"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-18","67"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-19","73"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-20","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-21","76"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-22","78"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-23","84"
"USW00023183","PHOENIX AIRPORT, AZ US","2009-02-24","84"
